BACKLIGHTSUN,BACKLIGHTSUN_classes,Coordinates,Coordinates_Joined,DARKNESS,DARKNESS_classes,Datetime,Elevation,Latitude,Longitude,MOTIONBLUR,MOTIONBLUR_classes,Open_Data,Precipitation,RAIN,RAIN_classes,RoadTypes,Scope_Probability,Scope_Probability_Verbose,SignType,Speed,Temperature,Unnamed: 0,VGG_is_correct,VGG_probabilities,VG_labels,class,detailed_class,env_probability ,formattedTime,full_img_pth,geo_probability,hour,img_id,month,rain_sensor,sun_altitude,temp_probability,velocity
0,0,"(51.247921694865276, 6.0426148687676235)","(6.042614868767624, 51.24792169486528)",0,0,1528040886,29,51.24792169,6.042614869,25,1,"{""place_id"":93884121,""licence"":""Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright"",""osm_type"":""way"",""osm_id"":83891672,""lat"":""51.2459734048566"",""lon"":""6.04394724263352"",""place_rank"":26,""category"":""highway"",""type"":""unclassified"",""importance"":""0.1"",""addresstype"":""road"",""name"":""Schoolbroek"",""display_name"":""Schoolbroek, Swalmen, Roermond, Limburg, Nederland, 6071LJ, Nederland"",""address"":{""road"":""Schoolbroek"",""suburb"":""Swalmen"",""town"":""Roermond"",""state"":""Limburg"",""postcode"":""6071LJ"",""country"":""Nederland"",""country_code"":""nl""},""boundingbox"":[""51.2431776"",""51.2493909"",""6.04153"",""6.0480286""]}",1.036484329,0,0,road,0,"{'geo': 0, 'env': 1.0, 'img': 1.0, 'total': 0}",31,127.3509887,25.53559,11648,TRUE,0.758114159,31,MOTIONBLUR,MOTIONBLUR,0,2018-06-03 15:48,1557742475_321_UC2_MOTIONBLUR-25.png,0,14.85203793,1557742475_321,6,4.838104475,2.111061354,1,80.04638726
0,0,"(53.99015061669357, 12.620287880570261)","(12.62028788057026, 53.990150616693576)",0,0,1537780053,18,53.99015062,12.62028788,0,0,"{""place_id"":867873,""licence"":""Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright"",""osm_type"":""node"",""osm_id"":283165627,""lat"":""54.0004691"",""lon"":""12.6217308"",""place_rank"":19,""category"":""place"",""type"":""village"",""importance"":""0.275"",""addresstype"":""place"",""name"":""Samow"",""display_name"":""Samow, Gnoien, Rostock, Mecklenburg-Vorpommern, Deutschland"",""address"":{""village"":""Samow"",""county"":""Gnoien"",""state"":""Mecklenburg-Vorpommern"",""country"":""Deutschland"",""country_code"":""de""},""boundingbox"":[""53.9604691"",""54.0404691"",""12.5817308"",""12.6617308""]}",1.626842021,0,1,road,1,"{'geo': 1, 'env': 1.0, 'img': 1.0, 'total': 3.0}",13,7.32621221,10.31156188,9052,TRUE,1,13,MOTIONBLUR,MOTIONBLUR,0,2018-09-24 09:07,1557742122_686_UC2_MOTIONBLUR-0.png,1,13.90019565,1557742122_686,9,3.611471845,2.99669023,1,67.51953018
0,0,"(51.78620668069556, 8.141583219926511)","(8.141583219926511, 51.786206680695564)",75,2,1532585472,135,51.78620668,8.14158322,0,0,"{""place_id"":84961650,""licence"":""Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright"",""osm_type"":""way"",""osm_id"":37276160,""lat"":""51.7868013096248"",""lon"":""8.14125381505172"",""place_rank"":26,""category"":""highway"",""type"":""unclassified"",""importance"":""0.1"",""addresstype"":""road"",""name"":null,""display_name"":""Keitlinghausen, Oelde, Kreis Warendorf, Regierungsbezirk Münster, Nordrhein-Westfalen, 59302, Deutschland"",""address"":{""suburb"":""Keitlinghausen"",""town"":""Oelde"",""county"":""Kreis Warendorf"",""state_district"":""Regierungsbezirk Münster"",""state"":""Nordrhein-Westfalen"",""postcode"":""59302"",""country"":""Deutschland"",""country_code"":""de""},""boundingbox"":[""51.7859007"",""51.788246"",""8.1376894"",""8.1436758""]}",0.255606887,0,0,road,1,"{'geo': 1, 'env': 1.0, 'img': 1.0, 'total': 3.0}",10,11.64535185,7.160746879,23377,TRUE,0.991697192,10,DARKNESS,DARKNESS,0,2018-07-26 06:11,1557744085_2778_UC2_DARKNESS-75.png,1,22.01386703,1557744085_2778,7,1.500623984,0.564163586,1,0.817097478
0,0,"(49.93328108763686, 11.372470313677367)","(11.372470313677368, 49.933281087636864)",25,0,1543177354,488.5,49.93328109,11.37247031,0,0,"{""place_id"":182388639,""licence"":""Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright"",""osm_type"":""way"",""osm_id"":497979703,""lat"":""49.93178205"",""lon"":""11.3741532342876"",""place_rank"":30,""category"":""building"",""type"":""yes"",""importance"":""0"",""addresstype"":""building"",""name"":null,""display_name"":""4, B 22, Böhnershof, Klingenmühle, Mistelgau, Mistelgau (VGem), Landkreis Bayreuth, Oberfranken, Bayern, 95490, Deutschland"",""address"":{""house_number"":""4"",""road"":""B 22"",""neighbourhood"":""Böhnershof"",""suburb"":""Klingenmühle"",""village"":""Mistelgau"",""county"":""Landkreis Bayreuth"",""state_district"":""Oberfranken"",""state"":""Bayern"",""postcode"":""95490"",""country"":""Deutschland"",""country_code"":""de""},""boundingbox"":[""49.9316745"",""49.9318786"",""11.3740159"",""11.3742371""]}",0.202450582,0,0,road,1,"{'geo': 1, 'env': 1.0, 'img': 1.0, 'total': 3.0}",12,109.7566771,5.981898696,21349,TRUE,0.999997616,12,DARKNESS,DARKNESS,0,2018-11-25 20:22,1557743752_953_UC2_DARKNESS-25.png,1,19.46168446,1557743752_953,11,4.663993829,2.594732327,1,2.142092386
0,0,"(51.08970436355705, 8.904967587449363)","(8.904967587449363, 51.08970436355704)",0,0,1540741691,380.5,51.08970436,8.904967587,25,1,"{""place_id"":52779156,""licence"":""Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright"",""osm_type"":""node"",""osm_id"":4182831573,""lat"":""51.0899032"",""lon"":""8.9032736"",""place_rank"":30,""category"":""place"",""type"":""house"",""importance"":""0"",""addresstype"":""place"",""name"":null,""display_name"":""5, Kuchenmühle, Ellershausen, Frankenau, Landkreis Waldeck-Frankenberg, Regierungsbezirk Kassel, Hessen, 35110, Deutschland"",""address"":{""house_number"":""5"",""suburb"":""Kuchenmühle"",""city_district"":""Ellershausen"",""town"":""Frankenau"",""county"":""Landkreis Waldeck-Frankenberg"",""state_district"":""Regierungsbezirk Kassel"",""state"":""Hessen"",""postcode"":""35110"",""country"":""Deutschland"",""country_code"":""de""},""boundingbox"":[""51.0898032"",""51.0900032"",""8.9031736"",""8.9033736""]}",0,0,0,road,1,"{'geo': 1, 'env': 1.0, 'img': 1.0, 'total': 3.0}",3,99.1785938,23.88015405,10314,FALSE,0.729169905,5,MOTIONBLUR,MOTIONBLUR,0,2018-10-28 15:48,1557742475_1820_UC2_MOTIONBLUR-25.png,1,16.44159504,1557742475_1820,10,4.378305354,2.885006751,1,69.11446155
0,0,"(50.60909301976784, 6.642200115084912)","(6.642200115084911, 50.60909301976785)",0,0,1531695166,298.5,50.60909302,6.642200115,0,0,"{""place_id"":138689315,""licence"":""Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright"",""osm_type"":""way"",""osm_id"":265522064,""lat"":""50.6090183"",""lon"":""6.6423026624183"",""place_rank"":30,""category"":""building"",""type"":""yes"",""importance"":""0"",""addresstype"":""building"",""name"":null,""display_name"":""49, Mühlengasse, Mechernich, Kreis Euskirchen, Regierungsbezirk Köln, Nordrhein-Westfalen, 53894, Deutschland"",""address"":{""house_number"":""49"",""road"":""Mühlengasse"",""town"":""Mechernich"",""county"":""Kreis Euskirchen"",""state_district"":""Regierungsbezirk Köln"",""state"":""Nordrhein-Westfalen"",""postcode"":""53894"",""country"":""Deutschland"",""country_code"":""de""},""boundingbox"":[""50.6089584"",""50.6090709"",""6.6421958"",""6.6424231""]}",0.368092199,0,0,road,1,"{'geo': 1, 'env': 1.0, 'img': 1.0, 'total': 3.0}",12,43.11109143,6.104057284,15651,TRUE,0.999890327,12,DARKNESS,DARKNESS,0,2018-07-15 22:52,1557743423_1223_UC2_DARKNESS-0.png,1,23.19855231,1557743423_1223,7,0.548778559,4.992792933,1,3.834643075
0,0,"(51.92081017967234, 9.783994947444802)","(9.783994947444803, 51.920810179672344)",0,0,1533234906,201.5,51.92081018,9.783994947,0,0,"{""place_id"":113643409,""licence"":""Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright"",""osm_type"":""way"",""osm_id"":163788609,""lat"":""51.9249008"",""lon"":""9.78322"",""place_rank"":26,""category"":""highway"",""type"":""residential"",""importance"":""0.1"",""addresstype"":""road"",""name"":""Berghof"",""display_name"":""Berghof, Delligsen, Landkreis Holzminden, Niedersachsen, 31073, Deutschland"",""address"":{""road"":""Berghof"",""village"":""Delligsen"",""county"":""Landkreis Holzminden"",""state"":""Niedersachsen"",""postcode"":""31073"",""country"":""Deutschland"",""country_code"":""de""},""boundingbox"":[""51.9249008"",""51.9261372"",""9.7802725"",""9.78322""]}",1.608004201,0,0,road,1,"{'geo': 1, 'env': 1.0, 'img': 1.0, 'total': 3.0}",8,51.9055028,32.65942692,24837,TRUE,0.543234408,8,BACKLIGHTSUN,BACKLIGHTSUN,0,2018-08-02 18:35,1558445871_1391_UC2_BACKLIGHTSUN-0.png,1,14.39202438,1558445871_1391,8,0.892497362,56.87572987,1,3.484051749
0,0,"(49.2465304367229, 10.928560266104935)","(10.928560266104936, 49.2465304367229)",75,2,1524279189,401,49.24653044,10.92856027,0,0,"{""place_id"":91762171,""licence"":""Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright"",""osm_type"":""way"",""osm_id"":69686266,""lat"":""49.2415577488388"",""lon"":""10.9268813431338"",""place_rank"":26,""category"":""highway"",""type"":""secondary"",""importance"":""0.1"",""addresstype"":""road"",""name"":""St 2220"",""display_name"":""St 2220, Marienburg, Abenberg, Landkreis Roth, Mittelfranken, Bayern, 91183, Deutschland"",""address"":{""road"":""St 2220"",""suburb"":""Marienburg"",""town"":""Abenberg"",""county"":""Landkreis Roth"",""state_district"":""Mittelfranken"",""state"":""Bayern"",""postcode"":""91183"",""country"":""Deutschland"",""country_code"":""de""},""boundingbox"":[""49.2410356"",""49.243084"",""10.8979182"",""10.9339123""]}",0.334559139,0,0,road,1,"{'geo': 1, 'env': 1.0, 'img': 1.0, 'total': 3.0}",1,105.342807,-0.058795745,23945,FALSE,0.575852752,5,DARKNESS,DARKNESS,0,2018-04-21 02:53,1557744085_59_UC2_DARKNESS-75.png,1,21.09033603,1557744085_59,4,3.431261224,2.788976323,1,3.107204169
25,1,"(51.58559958231192, 8.455109279704745)","(8.455109279704745, 51.58559958231193)",0,0,1529672463,150,51.58559958,8.45510928,0,0,"{""place_id"":79820114,""licence"":""Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright"",""osm_type"":""way"",""osm_id"":23737354,""lat"":""51.5833083482388"",""lon"":""8.45517050444318"",""place_rank"":26,""category"":""highway"",""type"":""unclassified"",""importance"":""0.1"",""addresstype"":""road"",""name"":""Dicke Birken"",""display_name"":""Dicke Birken, Eringerfeld, Geseke, Kreis Soest, Regierungsbezirk Arnsberg, Nordrhein-Westfalen, 59590, Deutschland"",""address"":{""road"":""Dicke Birken"",""city_district"":""Eringerfeld"",""town"":""Geseke"",""county"":""Kreis Soest"",""state_district"":""Regierungsbezirk Arnsberg"",""state"":""Nordrhein-Westfalen"",""postcode"":""59590"",""country"":""Deutschland"",""country_code"":""de""},""boundingbox"":[""51.5803263"",""51.5850016"",""8.4523562"",""8.461412""]}",0.996885963,0,0,road,1,"{'geo': 1, 'env': 1.0, 'img': 1.0, 'total': 3.0}",30,109.8986957,12.02925438,28025,TRUE,0.353565127,30,BACKLIGHTSUN,BACKLIGHTSUN,0,2018-06-22 13:01,1558446067_661_UC2_BACKLIGHTSUN-25.png,1,13.05673839,1558446067_661,6,0.610241363,53.5545657,1,7.509888428
0,0,"(51.10663517601188, 8.695100826071958)","(8.695100826071958, 51.106635176011885)",0,0,1548834823,422,51.10663518,8.695100826,75,2,"{""place_id"":90669419,""licence"":""Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright"",""osm_type"":""way"",""osm_id"":59427613,""lat"":""51.1074317"",""lon"":""8.6960155"",""place_rank"":26,""category"":""highway"",""type"":""residential"",""importance"":""0.1"",""addresstype"":""road"",""name"":""Auf dem Teich"",""display_name"":""Auf dem Teich, Rengershausen, Frankenberg, Landkreis Waldeck-Frankenberg, Regierungsbezirk Kassel, Hessen, 35066, Deutschland"",""address"":{""road"":""Auf dem Teich"",""city_district"":""Rengershausen"",""city"":""Frankenberg"",""county"":""Landkreis Waldeck-Frankenberg"",""state_district"":""Regierungsbezirk Kassel"",""state"":""Hessen"",""postcode"":""35066"",""country"":""Deutschland"",""country_code"":""de""},""boundingbox"":[""51.1071821"",""51.1074317"",""8.6960155"",""8.7025211""]}",0.046604739,0,0,road,1,"{'geo': 1, 'env': 1.0, 'img': 1.0, 'total': 3.0}",2,55.25527637,-7.616707453,13102,FALSE,0.283020198,22,MOTIONBLUR,MOTIONBLUR,0,2019-01-30 07:53,1557742802_163_UC2_MOTIONBLUR-75.png,1,13.36035694,1557742802_163,1,0.162638963,1.297888607,1,62.48195855
0,0,"(51.16066205551462, 11.305930212455646)","(11.305930212455644, 51.16066205551462)",25,1,1529318042,159,51.16066206,11.30593021,0,0,"{""place_id"":143731889,""licence"":""Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright"",""osm_type"":""way"",""osm_id"":285796283,""lat"":""51.1559207366669"",""lon"":""11.3048510913455"",""place_rank"":26,""category"":""highway"",""type"":""primary"",""importance"":""0.1"",""addresstype"":""road"",""name"":""B 85"",""display_name"":""B 85, Olbersleben, Großneuhausen, Kölleda, Landkreis Sömmerda, Thüringen, 99625, Deutschland"",""address"":{""road"":""B 85"",""city_district"":""Olbersleben"",""village"":""Großneuhausen"",""county"":""Kölleda"",""state"":""Thüringen"",""postcode"":""99625"",""country"":""Deutschland"",""country_code"":""de""},""boundingbox"":[""51.1553212"",""51.1587887"",""11.2902844"",""11.3071443""]}",0.053464591,0,0,road,1,"{'geo': 1, 'env': 1.0, 'img': 1.0, 'total': 3.0}",13,13.11522606,2.818133118,18761,TRUE,1,13,DARKNESS,DARKNESS,0,2018-06-18 10:34,1557743752_1322_UC2_DARKNESS-25.png,1,19.28388446,1557743752_1322,6,0.037000733,0.952192804,1,1.36019518
0,0,"(53.22938157527378, 6.901925898210846)","(6.9019258982108465, 53.229381575273784)",0,0,1526553231,-2,53.22938158,6.901925898,0,0,"{""place_id"":35769211,""licence"":""Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright"",""osm_type"":""node"",""osm_id"":2843593850,""lat"":""53.2332241"",""lon"":""6.9037681"",""place_rank"":30,""category"":""place"",""type"":""house"",""importance"":""0"",""addresstype"":""place"",""name"":null,""display_name"":""23, Oostwoldjerweg, Nieuw Scheemda, Midden-Groningen, Groningen, Nederland, 9628TA, Nederland"",""address"":{""house_number"":""23"",""road"":""Oostwoldjerweg"",""suburb"":""Nieuw Scheemda"",""city"":""Midden-Groningen"",""state"":""Groningen"",""postcode"":""9628TA"",""country"":""Nederland"",""country_code"":""nl""},""boundingbox"":[""53.2331241"",""53.2333241"",""6.9036681"",""6.9038681""]}",0.215087987,0,0,road,0,"{'geo': 0, 'env': 1.0, 'img': 1.0, 'total': 0}",8,83.13173614,25.32134878,17374,TRUE,0.862425625,8,DARKNESS,DARKNESS,0,2018-05-17 10:33,1557743423_2775_UC2_DARKNESS-0.png,0,21.73615163,1557743423_2775,5,1.601353506,3.322935571,1,1.456067703
0,0,"(50.25574698776267, 12.467241241791841)","(12.46724124179184, 50.25574698776267)",0,0,1527266071,646,50.25574699,12.46724124,0,0,"{""place_id"":190257093,""licence"":""Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright"",""osm_type"":""way"",""osm_id"":555798152,""lat"":""50.2556061622386"",""lon"":""12.4676738401997"",""place_rank"":26,""category"":""highway"",""type"":""tertiary"",""importance"":""0.1"",""addresstype"":""road"",""name"":""2183"",""display_name"":""2183, Liboc u Kraslic, Kraslice, okres Sokolov, Karlovarský kraj, Severozápad, Česko"",""address"":{""road"":""2183"",""suburb"":""Liboc u Kraslic"",""town"":""Kraslice"",""county"":""okres Sokolov"",""state"":""Severozápad"",""country"":""Česko"",""country_code"":""cz""},""boundingbox"":[""50.249345"",""50.270377"",""12.466239"",""12.478539""]}",0.272423814,25,1,road,0,"{'geo': 0, 'env': 1.0, 'img': 1.0, 'total': 0}",35,103.9849988,19.87779488,1789,TRUE,0.999999523,35,RAIN,RAIN,0,2018-05-25 16:34,1557744530_2248_UC2_RAIN-25.png,0,9.239950736,1557744530_2248,5,22.45893255,1.565378006,1,0.435157357
0,0,"(50.34787591336366, 7.594222519311409)","(7.594222519311409, 50.34787591336366)",0,0,1546836929,77,50.34787591,7.594222519,0,0,"{""place_id"":112884053,""licence"":""Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright"",""osm_type"":""way"",""osm_id"":162587830,""lat"":""50.34800605"",""lon"":""7.59437370709098"",""place_rank"":30,""category"":""building"",""type"":""yes"",""importance"":""0"",""addresstype"":""building"",""name"":""Wohnpark am Stift"",""display_name"":""Wohnpark am Stift, 62abc, Mainzer Straße, Süd, Koblenz, Rheinland-Pfalz, 56068, Deutschland"",""address"":{""building"":""Wohnpark am Stift"",""house_number"":""62abc"",""road"":""Mainzer Straße"",""suburb"":""Süd"",""city"":""Koblenz"",""county"":""Koblenz"",""state"":""Rheinland-Pfalz"",""postcode"":""56068"",""country"":""Deutschland"",""country_code"":""de""},""boundingbox"":[""50.3473241"",""50.3484107"",""7.5940598"",""7.5955419""]}",2.924586248,75,2,road,0.833333333,"{'geo': 1, 'env': 0.5, 'img': 1.0, 'total': 2.5}",3,111.7860124,-2.100506344,4785,FALSE,0.591621637,14,RAIN,RAIN,0,2019-01-07 04:55,1557744858_2244_UC2_RAIN-75.png,1,15.09863712,1557744858_2244,1,22.59104206,0.008420322,0.5,4.76492517
0,0,"(49.97237577335824, 6.199331856266427)","(6.199331856266428, 49.97237577335824)",75,2,1534184436,417.5,49.97237577,6.199331856,0,0,"{""place_id"":195874320,""licence"":""Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright"",""osm_type"":""way"",""osm_id"":603096790,""lat"":""49.9721583640198"",""lon"":""6.19723393549871"",""place_rank"":26,""category"":""highway"",""type"":""track"",""importance"":""0.1"",""addresstype"":""road"",""name"":""Falkensteinerweg"",""display_name"":""Falkensteinerweg, Waldhof-Falkenstein, Südeifel, Eifelkreis Bitburg-Prüm, Rheinland-Pfalz, 54673, Deutschland"",""address"":{""road"":""Falkensteinerweg"",""city"":""Waldhof-Falkenstein"",""county"":""Eifelkreis Bitburg-Prüm"",""state"":""Rheinland-Pfalz"",""postcode"":""54673"",""country"":""Deutschland"",""country_code"":""de""},""boundingbox"":[""49.9714013"",""49.9756545"",""6.1932844"",""6.197257""]}",0.910584947,0,0,road,1,"{'geo': 1, 'env': 1.0, 'img': 1.0, 'total': 3.0}",3,13.20271538,36.83869981,22416,TRUE,0.859596074,3,DARKNESS,DARKNESS,0,2018-08-13 18:20,1557744085_1912_UC2_DARKNESS-75.png,1,21.89698841,1557744085_1912,8,1.796638508,0.148272776,1,8.088907179
0,0,"(49.78444688898565, 9.126963618211724)","(9.126963618211725, 49.784446888985656)",0,0,1533015734,252.5,49.78444689,9.126963618,75,2,"{""place_id"":131020359,""licence"":""Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright"",""osm_type"":""way"",""osm_id"":233231302,""lat"":""49.7879119"",""lon"":""9.1243437"",""place_rank"":26,""category"":""highway"",""type"":""residential"",""importance"":""0.1"",""addresstype"":""road"",""name"":""Maihohl"",""display_name"":""Maihohl, Lützelbach, Odenwaldkreis, Regierungsbezirk Darmstadt, Hessen, 64750, Deutschland"",""address"":{""road"":""Maihohl"",""village"":""Lützelbach"",""county"":""Odenwaldkreis"",""state_district"":""Regierungsbezirk Darmstadt"",""state"":""Hessen"",""postcode"":""64750"",""country"":""Deutschland"",""country_code"":""de""},""boundingbox"":[""49.7879119"",""49.7898498"",""9.1235665"",""9.1243437""]}",2.90500054,0,0,road,1,"{'geo': 1, 'env': 1.0, 'img': 1.0, 'total': 3.0}",11,42.56573855,21.22597836,14766,FALSE,0.415425003,36,MOTIONBLUR,MOTIONBLUR,0,2018-07-31 05:42,1557742802_428_UC2_MOTIONBLUR-75.png,1,17.9806368,1557742802_428,7,1.106479677,1.214176961,1,67.73672303
0,0,"(49.80150690060524, 9.79628814971881)","(9.79628814971881, 49.80150690060524)",25,0,1547929683,305,49.8015069,9.79628815,0,0,"{""place_id"":159067693,""licence"":""Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright"",""osm_type"":""way"",""osm_id"":373721192,""lat"":""49.7995784148499"",""lon"":""9.79611564128225"",""place_rank"":26,""category"":""highway"",""type"":""secondary"",""importance"":""0.1"",""addresstype"":""road"",""name"":""St 2298"",""display_name"":""St 2298, Hettstadt, Verwaltungsgemeinschaft Hettstadt, Landkreis Würzburg, Unterfranken, Bayern, 97265, Deutschland"",""address"":{""road"":""St 2298"",""village"":""Hettstadt"",""county"":""Landkreis Würzburg"",""state_district"":""Unterfranken"",""state"":""Bayern"",""postcode"":""97265"",""country"":""Deutschland"",""country_code"":""de""},""boundingbox"":[""49.795433"",""49.7995857"",""9.770091"",""9.8053299""]}",1.99301564,0,0,road,1,"{'geo': 1, 'env': 1.0, 'img': 1.0, 'total': 3.0}",2,97.2633192,-5.128384972,20728,TRUE,0.992458999,2,DARKNESS,DARKNESS,0,2019-01-19 20:28,1557743752_394_UC2_DARKNESS-25.png,1,20.80970301,1557743752_394,1,1.681383116,3.835123467,1,3.585349103
0,0,"(52.12202902517895, 8.627845160409205)","(8.627845160409205, 52.12202902517895)",75,2,1546309819,82,52.12202903,8.62784516,0,0,"{""place_id"":84364229,""licence"":""Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright"",""osm_type"":""way"",""osm_id"":34879592,""lat"":""52.1223053086973"",""lon"":""8.62783415422206"",""place_rank"":27,""category"":""highway"",""type"":""footway"",""importance"":""0.075"",""addresstype"":""highway"",""name"":""In den Triften"",""display_name"":""In den Triften, Auf der Strotheide, Diebrock, Herford, Kreis Herford, Regierungsbezirk Detmold, Nordrhein-Westfalen, 32051, Deutschland"",""address"":{""footway"":""In den Triften"",""neighbourhood"":""Auf der Strotheide"",""suburb"":""Diebrock"",""town"":""Herford"",""county"":""Kreis Herford"",""state_district"":""Regierungsbezirk Detmold"",""state"":""Nordrhein-Westfalen"",""postcode"":""32051"",""country"":""Deutschland"",""country_code"":""de""},""boundingbox"":[""52.1190057"",""52.122403"",""8.6212285"",""8.6280211""]}",0.040577911,0,0,road,1,"{'geo': 1, 'env': 1.0, 'img': 1.0, 'total': 3.0}",18,76.87798004,5.208845796,22828,FALSE,0.370260745,24,DARKNESS,DARKNESS,0,2019-01-01 02:30,1557744085_2283_UC2_DARKNESS-75.png,1,19.06662029,1557744085_2283,1,1.889495596,1.255741203,1,4.36076698
